2025/02/24 17:34:11 Starting API server on port 8080...
2025/02/24 17:35:40 GET /health | Response Time: 0s | CPU: 0.4 | Memory: 186 KB
2025/02/24 21:13:53 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2518 KB
2025/02/24 21:13:53 GET /items | Response Time: 998.2µs | CPU: 0.8 | Memory: 2521 KB
2025/02/24 21:13:53 POST /items | Response Time: 390.3µs | CPU: 0.8 | Memory: 2525 KB
2025/02/24 21:13:53 GET /items | Response Time: 589µs | CPU: 0.8 | Memory: 2527 KB
2025/02/24 21:13:53 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2531 KB
2025/02/24 21:13:54 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 2534 KB
2025/02/24 21:13:54 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2538 KB
2025/02/24 21:13:54 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 2540 KB
2025/02/24 21:13:54 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2544 KB
2025/02/24 21:13:54 GET /items | Response Time: 1.9984ms | CPU: 0.8 | Memory: 2547 KB
2025/02/24 21:13:55 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2551 KB
2025/02/24 21:13:55 GET /items | Response Time: 515.7µs | CPU: 0.8 | Memory: 2554 KB
2025/02/24 21:13:55 POST /items | Response Time: 852.4µs | CPU: 0.8 | Memory: 2558 KB
2025/02/24 21:13:55 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 2560 KB
2025/02/24 21:13:55 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2564 KB
2025/02/24 21:13:55 GET /items | Response Time: 4.9973ms | CPU: 0.8 | Memory: 2567 KB
2025/02/24 21:13:56 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2571 KB
2025/02/24 21:13:56 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 2573 KB
2025/02/24 21:13:56 POST /items | Response Time: 504.4µs | CPU: 0.8 | Memory: 2577 KB
2025/02/24 21:13:56 GET /items | Response Time: 2.6451ms | CPU: 0.8 | Memory: 2580 KB
2025/02/24 21:13:56 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2584 KB
2025/02/24 21:13:57 GET /items | Response Time: 1.1249ms | CPU: 0.8 | Memory: 2587 KB
2025/02/24 21:13:57 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2591 KB
2025/02/24 21:13:57 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 2593 KB
2025/02/24 21:13:57 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2597 KB
2025/02/24 21:13:57 GET /items | Response Time: 999.3µs | CPU: 0.8 | Memory: 2600 KB
2025/02/24 21:13:57 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2604 KB
2025/02/24 21:13:58 GET /items | Response Time: 502.6µs | CPU: 0.8 | Memory: 2606 KB
2025/02/24 21:13:58 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2610 KB
2025/02/24 21:13:58 GET /items | Response Time: 999.5µs | CPU: 0.8 | Memory: 2613 KB
2025/02/24 21:13:58 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2617 KB
2025/02/24 21:13:58 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 2620 KB
2025/02/24 21:13:59 POST /items | Response Time: 575µs | CPU: 0.8 | Memory: 2624 KB
2025/02/24 21:13:59 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 2626 KB
2025/02/24 21:13:59 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2630 KB
2025/02/24 21:13:59 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 2633 KB
2025/02/24 21:13:59 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2637 KB
2025/02/24 21:13:59 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 2639 KB
2025/02/24 21:14:00 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2643 KB
2025/02/24 21:14:00 GET /items | Response Time: 626.8µs | CPU: 0.8 | Memory: 2646 KB
2025/02/24 21:14:00 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2650 KB
2025/02/24 21:14:00 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 2652 KB
2025/02/24 21:14:01 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2656 KB
2025/02/24 21:14:01 GET /items | Response Time: 999.5µs | CPU: 0.8 | Memory: 2659 KB
2025/02/24 21:14:01 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2663 KB
2025/02/24 21:14:01 GET /items | Response Time: 998.9µs | CPU: 0.8 | Memory: 2666 KB
2025/02/24 21:14:02 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2670 KB
2025/02/24 21:14:02 GET /items | Response Time: 3.004ms | CPU: 0.8 | Memory: 2672 KB
2025/02/24 21:14:02 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2676 KB
2025/02/24 21:14:02 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 2679 KB
2025/02/24 21:14:02 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2683 KB
2025/02/24 21:14:02 GET /items | Response Time: 998.7µs | CPU: 0.8 | Memory: 2685 KB
2025/02/24 21:14:03 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2689 KB
2025/02/24 21:14:03 GET /items | Response Time: 2.9983ms | CPU: 0.8 | Memory: 2692 KB
2025/02/24 21:14:03 POST /items | Response Time: 998.6µs | CPU: 0.8 | Memory: 2696 KB
2025/02/24 21:14:03 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 2698 KB
2025/02/24 21:14:04 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2702 KB
2025/02/24 21:14:04 GET /items | Response Time: 3.5045ms | CPU: 0.8 | Memory: 2705 KB
2025/02/24 21:14:04 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2709 KB
2025/02/24 21:14:04 GET /items | Response Time: 577.5µs | CPU: 0.8 | Memory: 799 KB
2025/02/24 21:14:04 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 803 KB
2025/02/24 21:14:04 GET /items | Response Time: 502.8µs | CPU: 0.8 | Memory: 806 KB
2025/02/24 21:14:05 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 810 KB
2025/02/24 21:14:05 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 812 KB
2025/02/24 21:14:05 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 816 KB
2025/02/24 21:14:05 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 819 KB
2025/02/24 21:14:05 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 823 KB
2025/02/24 21:14:06 GET /items | Response Time: 503.9µs | CPU: 0.8 | Memory: 825 KB
2025/02/24 21:14:06 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 829 KB
2025/02/24 21:14:06 GET /items | Response Time: 514.1µs | CPU: 0.8 | Memory: 832 KB
2025/02/24 21:14:06 POST /items | Response Time: 473.9µs | CPU: 0.8 | Memory: 836 KB
2025/02/24 21:14:06 GET /items | Response Time: 3.4956ms | CPU: 0.8 | Memory: 839 KB
2025/02/24 21:14:06 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 843 KB
2025/02/24 21:14:07 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 845 KB
2025/02/24 21:14:07 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 849 KB
2025/02/24 21:14:07 GET /items | Response Time: 998.3µs | CPU: 0.8 | Memory: 852 KB
2025/02/24 21:14:07 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 856 KB
2025/02/24 21:14:07 GET /items | Response Time: 998.8µs | CPU: 0.8 | Memory: 858 KB
2025/02/24 21:14:08 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 862 KB
2025/02/24 21:14:08 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 865 KB
2025/02/24 21:14:08 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 869 KB
2025/02/24 21:14:08 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 871 KB
2025/02/24 21:14:08 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 875 KB
2025/02/24 21:14:08 GET /items | Response Time: 675.4µs | CPU: 0.8 | Memory: 878 KB
2025/02/24 21:14:09 POST /items | Response Time: 279.9µs | CPU: 0.8 | Memory: 882 KB
2025/02/24 21:14:09 GET /items | Response Time: 201.9µs | CPU: 0.8 | Memory: 885 KB
2025/02/24 21:14:09 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 889 KB
2025/02/24 21:14:09 GET /items | Response Time: 2.0028ms | CPU: 0.8 | Memory: 891 KB
2025/02/24 21:14:09 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 895 KB
2025/02/24 21:14:10 GET /items | Response Time: 248.8µs | CPU: 0.8 | Memory: 898 KB
2025/02/24 21:14:10 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 902 KB
2025/02/24 21:14:10 GET /items | Response Time: 453.3µs | CPU: 0.8 | Memory: 904 KB
2025/02/24 21:14:10 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 908 KB
2025/02/24 21:14:10 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 911 KB
2025/02/24 21:14:11 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 915 KB
2025/02/24 21:14:11 GET /items | Response Time: 1ms | CPU: 0.8 | Memory: 917 KB
2025/02/24 21:14:11 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 921 KB
2025/02/24 21:14:11 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 924 KB
2025/02/24 21:14:11 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 928 KB
2025/02/24 21:14:11 GET /items | Response Time: 976.9µs | CPU: 0.8 | Memory: 931 KB
2025/02/24 21:14:12 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 935 KB
2025/02/24 21:14:12 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 937 KB
2025/02/24 21:14:12 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 941 KB
2025/02/24 21:14:12 GET /items | Response Time: 519.7µs | CPU: 0.8 | Memory: 944 KB
2025/02/24 21:14:12 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 948 KB
2025/02/24 21:14:12 GET /items | Response Time: 999.1µs | CPU: 0.8 | Memory: 950 KB
2025/02/24 21:14:13 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 954 KB
2025/02/24 21:14:13 GET /items | Response Time: 2.0017ms | CPU: 0.8 | Memory: 957 KB
2025/02/24 21:14:13 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 961 KB
2025/02/24 21:14:13 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 963 KB
2025/02/24 21:14:13 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 967 KB
2025/02/24 21:14:14 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 970 KB
2025/02/24 21:14:14 POST /items | Response Time: 551.7µs | CPU: 0.8 | Memory: 974 KB
2025/02/24 21:14:14 GET /items | Response Time: 999.6µs | CPU: 0.8 | Memory: 977 KB
2025/02/24 21:14:14 POST /items | Response Time: 865.6µs | CPU: 0.8 | Memory: 981 KB
2025/02/24 21:14:14 GET /items | Response Time: 3.9982ms | CPU: 0.8 | Memory: 983 KB
2025/02/24 21:14:15 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 987 KB
2025/02/24 21:14:15 GET /items | Response Time: 1.0001ms | CPU: 0.8 | Memory: 990 KB
2025/02/24 21:14:15 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 994 KB
2025/02/24 21:14:15 GET /items | Response Time: 505.7µs | CPU: 0.8 | Memory: 996 KB
2025/02/24 21:14:15 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1000 KB
2025/02/24 21:14:15 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 1003 KB
2025/02/24 21:14:16 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1007 KB
2025/02/24 21:14:16 GET /items | Response Time: 930.4µs | CPU: 0.8 | Memory: 1009 KB
2025/02/24 21:14:16 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1013 KB
2025/02/24 21:14:16 GET /items | Response Time: 3.9981ms | CPU: 0.8 | Memory: 1016 KB
2025/02/24 21:14:16 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1020 KB
2025/02/24 21:14:17 GET /items | Response Time: 683.6µs | CPU: 0.8 | Memory: 1023 KB
2025/02/24 21:14:17 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1027 KB
2025/02/24 21:14:17 GET /items | Response Time: 503.7µs | CPU: 0.8 | Memory: 1029 KB
2025/02/24 21:14:17 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1033 KB
2025/02/24 21:14:17 GET /items | Response Time: 1ms | CPU: 0.8 | Memory: 1036 KB
2025/02/24 21:14:18 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1040 KB
2025/02/24 21:14:18 GET /items | Response Time: 503.3µs | CPU: 0.8 | Memory: 1042 KB
2025/02/24 21:14:18 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1046 KB
2025/02/24 21:14:18 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 1049 KB
2025/02/24 21:14:18 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1053 KB
2025/02/24 21:14:18 GET /items | Response Time: 1.9989ms | CPU: 0.8 | Memory: 1055 KB
2025/02/24 21:14:19 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1059 KB
2025/02/24 21:14:19 GET /items | Response Time: 1.4071ms | CPU: 0.8 | Memory: 1062 KB
2025/02/24 21:14:19 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1066 KB
2025/02/24 21:14:19 GET /items | Response Time: 999µs | CPU: 0.8 | Memory: 1069 KB
2025/02/24 21:14:19 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1073 KB
2025/02/24 21:14:20 GET /items | Response Time: 1.0002ms | CPU: 0.8 | Memory: 1075 KB
2025/02/24 21:14:20 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1079 KB
2025/02/24 21:14:20 GET /items | Response Time: 504.9µs | CPU: 0.8 | Memory: 1082 KB
2025/02/24 21:14:20 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1086 KB
2025/02/24 21:14:20 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 1088 KB
2025/02/24 21:14:21 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1092 KB
2025/02/24 21:14:21 GET /items | Response Time: 999.7µs | CPU: 0.8 | Memory: 1095 KB
2025/02/24 21:14:21 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1099 KB
2025/02/24 21:14:21 GET /items | Response Time: 1.1215ms | CPU: 0.8 | Memory: 1101 KB
2025/02/24 21:14:21 POST /items | Response Time: 997.7µs | CPU: 0.8 | Memory: 1105 KB
2025/02/24 21:14:21 GET /items | Response Time: 1.3944ms | CPU: 0.8 | Memory: 1108 KB
2025/02/24 21:14:22 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1112 KB
2025/02/24 21:14:22 GET /items | Response Time: 516.5µs | CPU: 0.8 | Memory: 1115 KB
2025/02/24 21:14:22 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1119 KB
2025/02/24 21:14:22 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 1121 KB
2025/02/24 21:14:22 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1125 KB
2025/02/24 21:14:22 GET /items | Response Time: 998.6µs | CPU: 0.8 | Memory: 1128 KB
2025/02/24 21:14:23 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1132 KB
2025/02/24 21:14:23 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 1134 KB
2025/02/24 21:14:23 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1138 KB
2025/02/24 21:14:23 GET /items | Response Time: 999.1µs | CPU: 0.8 | Memory: 1141 KB
2025/02/24 21:14:24 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1145 KB
2025/02/24 21:14:24 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 1147 KB
2025/02/24 21:14:24 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1151 KB
2025/02/24 21:14:24 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 1154 KB
2025/02/24 21:14:24 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1158 KB
2025/02/24 21:14:24 GET /items | Response Time: 1.0782ms | CPU: 0.8 | Memory: 1160 KB
2025/02/24 21:14:25 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1164 KB
2025/02/24 21:14:25 GET /items | Response Time: 4.9963ms | CPU: 0.8 | Memory: 1167 KB
2025/02/24 21:14:25 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1171 KB
2025/02/24 21:14:25 GET /items | Response Time: 999.8µs | CPU: 0.8 | Memory: 1174 KB
2025/02/24 21:14:25 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1178 KB
2025/02/24 21:14:26 GET /items | Response Time: 998.3µs | CPU: 0.8 | Memory: 1180 KB
2025/02/24 21:14:26 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1184 KB
2025/02/24 21:14:26 GET /items | Response Time: 200.9µs | CPU: 0.8 | Memory: 1187 KB
2025/02/24 21:14:26 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1191 KB
2025/02/24 21:14:26 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 1193 KB
2025/02/24 21:14:27 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1197 KB
2025/02/24 21:14:27 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 1200 KB
2025/02/24 21:14:27 POST /items | Response Time: 866.8µs | CPU: 0.8 | Memory: 1204 KB
2025/02/24 21:14:27 GET /items | Response Time: 535.8µs | CPU: 0.8 | Memory: 1206 KB
2025/02/24 21:14:27 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1210 KB
2025/02/24 21:14:27 GET /items | Response Time: 999.4µs | CPU: 0.8 | Memory: 1213 KB
2025/02/24 21:14:28 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1217 KB
2025/02/24 21:14:28 GET /items | Response Time: 632.1µs | CPU: 0.8 | Memory: 1220 KB
2025/02/24 21:14:28 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1224 KB
2025/02/24 21:14:28 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 1226 KB
2025/02/24 21:14:28 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1230 KB
2025/02/24 21:14:29 GET /items | Response Time: 998.8µs | CPU: 0.8 | Memory: 1233 KB
2025/02/24 21:14:29 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1237 KB
2025/02/24 21:14:29 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 1239 KB
2025/02/24 21:14:29 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1243 KB
2025/02/24 21:14:29 GET /items | Response Time: 999.7µs | CPU: 0.8 | Memory: 1246 KB
2025/02/24 21:14:30 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1250 KB
2025/02/24 21:14:30 GET /items | Response Time: 998.5µs | CPU: 0.8 | Memory: 1252 KB
2025/02/24 21:14:30 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1256 KB
2025/02/24 21:14:30 GET /items | Response Time: 999.3µs | CPU: 0.8 | Memory: 1259 KB
2025/02/24 21:14:30 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1263 KB
2025/02/24 21:14:30 GET /items | Response Time: 1.9989ms | CPU: 0.8 | Memory: 1266 KB
2025/02/24 21:14:31 POST /items | Response Time: 999.9µs | CPU: 0.8 | Memory: 1270 KB
2025/02/24 21:14:31 GET /items | Response Time: 1.5069ms | CPU: 0.8 | Memory: 1272 KB
2025/02/24 21:14:31 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1276 KB
2025/02/24 21:14:31 GET /items | Response Time: 12.9934ms | CPU: 0.8 | Memory: 1279 KB
2025/02/24 21:14:32 POST /items | Response Time: 483.5µs | CPU: 0.8 | Memory: 1283 KB
2025/02/24 21:14:32 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 1285 KB
2025/02/24 21:14:32 POST /items | Response Time: 20.5µs | CPU: 0.8 | Memory: 1289 KB
2025/02/24 21:14:32 GET /items | Response Time: 1.9981ms | CPU: 0.8 | Memory: 1292 KB
2025/02/24 21:14:32 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1296 KB
2025/02/24 21:14:32 GET /items | Response Time: 998.8µs | CPU: 0.8 | Memory: 1298 KB
2025/02/24 21:14:33 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1302 KB
2025/02/24 21:14:33 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 1305 KB
2025/02/24 21:14:33 POST /items | Response Time: 585µs | CPU: 0.8 | Memory: 1309 KB
2025/02/24 21:14:33 GET /items | Response Time: 999.7µs | CPU: 0.8 | Memory: 1312 KB
2025/02/24 21:14:33 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1316 KB
2025/02/24 21:14:34 GET /items | Response Time: 999.5µs | CPU: 0.8 | Memory: 1318 KB
2025/02/24 21:14:34 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1322 KB
2025/02/24 21:14:34 GET /items | Response Time: 999.7µs | CPU: 0.8 | Memory: 1325 KB
2025/02/24 21:14:34 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1329 KB
2025/02/24 21:14:35 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 1331 KB
2025/02/24 21:14:35 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1335 KB
2025/02/24 21:14:35 GET /items | Response Time: 607µs | CPU: 0.8 | Memory: 1338 KB
2025/02/24 21:14:35 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1342 KB
2025/02/24 21:14:35 GET /items | Response Time: 504.1µs | CPU: 0.8 | Memory: 1344 KB
2025/02/24 21:14:36 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1348 KB
2025/02/24 21:14:36 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 1351 KB
2025/02/24 21:14:36 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1355 KB
2025/02/24 21:14:36 GET /items | Response Time: 503.6µs | CPU: 0.8 | Memory: 1358 KB
2025/02/24 21:14:36 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1362 KB
2025/02/24 21:14:37 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 1364 KB
2025/02/24 21:14:37 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1368 KB
2025/02/24 21:14:37 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 1371 KB
2025/02/24 21:14:37 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1375 KB
2025/02/24 21:14:37 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 1377 KB
2025/02/24 21:14:38 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1381 KB
2025/02/24 21:14:38 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 1384 KB
2025/02/24 21:14:38 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1388 KB
2025/02/24 21:14:38 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 1390 KB
2025/02/24 21:14:38 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1394 KB
2025/02/24 21:14:38 GET /items | Response Time: 3.2031ms | CPU: 0.8 | Memory: 1397 KB
2025/02/24 21:14:39 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1401 KB
2025/02/24 21:14:39 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 1404 KB
2025/02/24 21:14:39 POST /items | Response Time: 541.8µs | CPU: 0.8 | Memory: 1408 KB
2025/02/24 21:14:39 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 1410 KB
2025/02/24 21:14:39 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1414 KB
2025/02/24 21:14:40 GET /items | Response Time: 2.9988ms | CPU: 0.8 | Memory: 1417 KB
2025/02/24 21:14:40 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1421 KB
2025/02/24 21:14:40 GET /items | Response Time: 999.1µs | CPU: 0.8 | Memory: 1423 KB
2025/02/24 21:14:40 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1427 KB
2025/02/24 21:14:40 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 1430 KB
2025/02/24 21:14:41 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1434 KB
2025/02/24 21:14:41 GET /items | Response Time: 504.4µs | CPU: 0.8 | Memory: 1436 KB
2025/02/24 21:14:41 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1440 KB
2025/02/24 21:14:41 GET /items | Response Time: 557.2µs | CPU: 0.8 | Memory: 1443 KB
2025/02/24 21:14:41 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1447 KB
2025/02/24 21:14:41 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 1450 KB
2025/02/24 21:14:42 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1453 KB
2025/02/24 21:14:42 GET /items | Response Time: 0s | CPU: 0.8 | Memory: 1456 KB
2025/02/24 21:14:42 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1460 KB
2025/02/24 21:14:42 GET /items | Response Time: 4.9968ms | CPU: 0.8 | Memory: 1463 KB
2025/02/24 21:14:42 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1467 KB
